X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,speed,course,hAcc,vAcc
37.685003,55.765345,0,0,1079,155.854441,2023/03/03 13:15:53+00,,,,,,,,,,,,,,,,,,,,,,1.180093,274.800897,2.782899,1.114757
37.684985,55.765346,0,0,1080,155.750181,2023/03/03 13:15:54+00,,,,,,,,,,,,,,,,,,,,,,1.084546,273.403281,2.673353,1.107901
37.684969,55.765346,0,0,1081,155.568378,2023/03/03 13:15:55+00,,,,,,,,,,,,,,,,,,,,,,0.931875,271.65703,2.566074,1.099096
37.684956,55.765346,0,0,1082,155.310393,2023/03/03 13:15:56+00,,,,,,,,,,,,,,,,,,,,,,0.765706,269.516813,2.470505,1.088563
37.684945,55.765346,0,0,1083,155.022438,2023/03/03 13:15:57+00,,,,,,,,,,,,,,,,,,,,,,0.623884,267.117534,2.390976,1.076955
37.684936,55.765346,0,0,1084,154.682169,2023/03/03 13:15:58+00,,,,,,,,,,,,,,,,,,,,,,0.521578,264.402026,2.325935,1.064271
37.684928,55.765345,0,0,1085,154.318322,2023/03/03 13:15:59+00,,,,,,,,,,,,,,,,,,,,,,0.471075,261.852793,2.271596,1.050494
37.68492,55.765345,0,0,1086,153.943703,2023/03/03 13:16:00+00,,,,,,,,,,,,,,,,,,,,,,0.460839,260.143006,2.224904,1.036134
37.684913,55.765344,0,0,1087,153.544705,2023/03/03 13:16:01+00,,,,,,,,,,,,,,,,,,,,,,0.464924,259.132176,2.184255,1.021404
37.684906,55.765343,0,0,1088,153.194229,2023/03/03 13:16:02+00,,,,,,,,,,,,,,,,,,,,,,0.469346,258.115023,2.149284,1.018769
37.684899,55.765342,0,0,1089,152.825071,2023/03/03 13:16:03+00,,,,,,,,,,,,,,,,,,,,,,0.467138,256.87079,2.119071,1.020832
37.684891,55.765341,0,0,1090,152.441862,2023/03/03 13:16:04+00,,,,,,,,,,,,,,,,,,,,,,0.456861,255.336591,2.094253,1.029965
37.684885,55.76534,0,0,1091,152.049251,2023/03/03 13:16:05+00,,,,,,,,,,,,,,,,,,,,,,0.44292,254.127998,2.076078,1.049106
37.684878,55.765339,0,0,1092,151.651722,2023/03/03 13:16:06+00,,,,,,,,,,,,,,,,,,,,,,0.429712,254.078657,2.064761,1.081644
37.684871,55.765338,0,0,1093,151.253197,2023/03/03 13:16:07+00,,,,,,,,,,,,,,,,,,,,,,0.409521,254.388281,2.059284,1.131151
37.684865,55.765337,0,0,1094,150.856628,2023/03/03 13:16:08+00,,,,,,,,,,,,,,,,,,,,,,0.369865,253.282432,2.067544,1.201025
37.68486,55.765336,0,0,1095,150.463774,2023/03/03 13:16:09+00,,,,,,,,,,,,,,,,,,,,,,0.317329,250.130033,2.144801,1.294121
37.684856,55.765335,0,0,1096,150.07506,2023/03/03 13:16:10+00,,,,,,,,,,,,,,,,,,,,,,0.276537,246.600584,2.455032,1.412464
37.684852,55.765334,0,0,1097,149.689613,2023/03/03 13:16:11+00,,,,,,,,,,,,,,,,,,,,,,0.257284,245.144496,3.243454,1.557121
